0.001,1.3624e-10,1.288e-10,1.1894e-10,1.1439e-10,1.1259e-10,1.1242e-10,1.1334e-10,1.1508e-10,1.1746e-10,1.2038e-10,1.2378e-10,1.2762e-10,1.3187e-10,1.3651e-10,1.4156e-10,1.4699e-10,1.5283e-10,1.5907e-10,1.6574e-10,1.7283e-10,1.8038e-10,1.8839e-10,1.9689e-10,2.059e-10,2.1545e-10,2.2557e-10,2.3627e-10,2.476e-10,2.5959e-10,2.7227e-10,2.8568e-10,2.9987e-10,3.1486e-10,3.3072e-10,3.4748e-10,3.6521e-10,3.8394e-10,4.0375e-10,4.247e-10,4.4684e-10,4.7025e-10,4.95e-10,5.2117e-10,5.4885e-10,5.7811e-10,6.0905e-10,6.4177e-10,6.7637e-10,7.1297e-10,7.5168e-10,7.9262e-10,8.3593e-10,8.8174e-10,9.302e-10,9.8147e-10,1.0357e-09,1.0931e-09,1.1538e-09,1.2181e-09,1.2861e-09,1.3581e-09,1.4342e-09,1.5148e-09,1.6002e-09,1.6905e-09,1.7861e-09,1.8873e-09,1.9945e-09,2.1079e-09,2.228e-09,2.3552e-09,2.4899e-09,2.6325e-09,2.7835e-09,2.9434e-09,3.1128e-09,3.2922e-09,3.4822e-09,3.6835e-09,3.8967e-09,4.1225e-09,4.3618e-09,4.6152e-09,4.8838e-09,5.1683e-09,5.4697e-09,5.7892e-09,6.1276e-09,6.4863e-09,6.8664e-09,7.2692e-09,7.6961e-09,8.1485e-09,8.628e-09,9.1363e-09,9.675e-09,1.0246e-08,1.0851e-08,1.1493e-08,1.2173e-08,1.2894e-08,1.3659e-08,1.447e-08,1.5329e-08,1.624e-08,1.7206e-08,1.8231e-08,1.9317e-08,2.0469e-08,2.1691e-08,2.2986e-08,2.436e-08,2.5817e-08,2.7362e-08,2.9001e-08,3.074e-08,3.2583e-08,3.4539e-08,3.6613e-08,3.8813e-08,4.1147e-08,4.3623e-08,4.6249e-08,4.9035e-08,5.1991e-08,5.5127e-08,5.8454e-08,6.1983e-08,6.5728e-08,6.9701e-08,7.3916e-08,7.8389e-08,8.3135e-08,8.8171e-08,9.3515e-08,9.9185e-08,1.052e-07,1.1159e-07,1.1836e-07,1.2555e-07,1.3318e-07,1.4128e-07,1.4988e-07,1.59e-07,1.6868e-07,1.7895e-07,1.8986e-07,2.0143e-07,2.1372e-07,2.2676e-07,2.406e-07,2.5529e-07,2.7088e-07,2.8743e-07,3.05e-07,3.2365e-07,3.4345e-07,3.6447e-07,3.8678e-07,4.1046e-07,4.3561e-07,4.623e-07,4.9064e-07,5.2072e-07,5.5266e-07,5.8657e-07,6.2257e-07,6.6079e-07,7.0137e-07,7.4445e-07,7.902e-07,8.3877e-07,8.9034e-07,9.4509e-07,1.0032e-06,1.065e-06,1.1305e-06,1.2001e-06,1.274e-06,1.3525e-06,1.4358e-06,1.5243e-06,1.6183e-06,1.718e-06,1.824e-06,1.9365e-06,2.056e-06,2.1829e-06,2.3176e-06,2.4607e-06,2.6127e-06,2.7741e-06,2.9455e-06,3.1275e-06,3.3208e-06,3.526e-06,3.7441e-06,3.9756e-06,4.2215e-06,4.4827e-06,4.7601e-06,5.0547e-06,5.3675e-06,5.6998e-06,6.0528e-06,6.4276e-06,6.8258e-06,7.2487e-06,7.6978e-06,8.1749e-06,8.6816e-06,9.2197e-06,9.7914e-06,1.0399e-05,1.1043e-05,1.1728e-05,1.2456e-05,1.3229e-05,1.405e-05,1.4922e-05,1.5848e-05,1.6832e-05,1.7877e-05,1.8987e-05,2.0166e-05,2.1418e-05,2.2749e-05,2.4162e-05,2.5663e-05,2.7257e-05,2.8951e-05,3.075e-05,3.2662e-05,3.4692e-05,3.6848e-05,3.9139e-05,4.1573e-05,4.4158e-05,4.6903e-05,4.982e-05,5.2919e-05,5.621e-05,5.9706e-05,6.342e-05,6.7365e-05,7.1556e-05,7.6007e-05,8.0736e-05,8.5759e-05,9.1095e-05,9.6762e-05,0.00010278,0.00010918,0.00011597,0.00012319,0.00013085,0.00013899,0.00014764,0.00015682,0.00016658,0.00017694,0.00018795,0.00019964,0.00021205,0.00022524,0.00023925,0.00025412,0.00026992,0.00028669,0.00030451,0.00032343,0.00034352,0.00036486,0.00038751,0.00041157,0.00043711,0.00046423,0.00049302,0.00052358,0.00055603,0.00059048,0.00062704,0.00066585,0.00070704,0.00075075,0.00079714,0.00084637,0.0008986,0.00095401,0.0010128,0.0010751,0.0011413,0.0012114,0.0012858,0.0013646,0.0014482,0.0015368,0.0016306,0.0017301,0.0018355,0.001947,0.0020652,0.0021903,0.0023227,0.0024627,0.0026108,0.0027675,0.002933,0.003108,0.0032928,0.0034878,0.0036936,0.0039107,0.0041395,0.0043806,0.0046343,0.0049013,0.0051819,0.0054766,0.0057858,0.00611,0.0064494,0.0068044,0.0071752,0.0075619,0.0079646,0.0083832,0.0088176,0.0092674,0.0097321,0.010211,0.010703,0.011207,0.011722,0.012247,0.012778,0.013313,0.013851,0.014388,0.014921,0.015447,0.01596,0.016459,0.016937,0.017392,0.017819,0.018213,0.018572,0.018891,0.019167,0.019399,0.019584,0.019721,0.019811,0.019854,0.019851,0.019806,0.019719,0.019596,0.019439,0.019253,0.019042,0.018811,0.018562,0.0183,0.018029,0.017752,0.017471,0.017189,0.016909,0.016632,0.016359,0.016091,0.01583,0.015576,0.015328,0.015088,0.014856,0.01463,0.014412,0.014201,0.013996,0.013798,0.013606,0.013421,0.013241,0.013067,0.012899,0.012737,0.012581,0.012431,0.012287,0.01215,0.012021,0.0119,0.011787,0.011684,0.011591,0.011508,0.011437,0.011379,0.011334,0.011302,0.011285,0.011283,0.011296,0.011325,0.011368,0.011426,0.011499,0.011583,0.01168,0.011785,0.011899,0.012017,0.012138,0.012259,0.012377,0.012489,0.012592,0.012682,0.012757,0.012814,0.012849,0.01286,0.012844,0.012799,0.012722,0.012612,0.012467,0.012286,0.012068,0.011812,0.011517,0.011184,0.010812,0.010403,0.0099554,0.0094713,0.0089515,0.008397,0.0078091,0.0071892,0.0065388,0.0058594,0.0051526,0.00442,0.0036632,0.0028838,0.002083,0.0012624,0.00042295,-0.00043444,-0.0013093,-0.0022017,-0.0031123,-0.0040426,-0.0049951,-0.0059739,-0.0069843,-0.0080335,-0.0091308,-0.010288,-0.011518,-0.012838,-0.014265,-0.015819,-0.017519,-0.019386,-0.021437,-0.023688,-0.026148,-0.028821,-0.031705,-0.034787,-0.038046,-0.041453,-0.044967,-0.048542,-0.052127,-0.055665,-0.059101,-0.062382,-0.065461,-0.068298,-0.070863,-0.073137,-0.075115,-0.0768,-0.078207,-0.07936,-0.080293,-0.081044,-0.081657,-0.082182,-0.08267,-0.083174,-0.08375,-0.084453,-0.085338,-0.086458,-0.087863,-0.089599,-0.091703,-0.094201,-0.097108,-0.10042,-0.10411,-0.10812,-0.11238,-0.11678,-0.12122,-0.12558,-0.12974,-0.13361,-0.13713,-0.14021,-0.14272,-0.14443,-0.14493,-0.14361,-0.13968,-0.13217,-0.12008,-0.10254,-0.079225,-0.050696,-0.018713,0.013948,0.044224,0.069702,0.089214,0.10282,0.11136,0.11603,0.11794,0.11807,0.11713,0.11567,0.11404,0.1125,0.11124,0.11036,0.10996,0.11009,0.11082,0.11218,0.11423,0.11701,0.12056,0.1249,0.13005,0.13598,0.14263,0.14992,0.15769,0.16576,0.17392,0.18193,0.18957,0.19664,0.20296,0.20842,0.21293,0.21649,0.21911,0.22086,0.22184,0.22217,0.22199,0.22144,0.22068,0.21984,0.21909,0.21858,0.21845,0.21885,0.21992,0.22182,0.22469,0.22868,0.23395,0.24068,0.24903,0.25918,0.27135,0.28575,0.3026,0.32217,0.34474,0.37061,0.4001,0.43359,0.47147,0.51415,0.5621,0.61577,0.67567,0.74228,0.81608,0.89749,0.98684,1.0843,1.1898,1.3029,1.4226,1.5472,1.6744,1.8003,1.92,2.0274,2.1152,2.1757,2.202,2.1891,2.1357,2.0449,1.9237,1.7822,1.6311,1.4795,1.3344,1.1998,1.0776,0.96811,0.87059,0.78385,0.70656,0.63739,0.57513,0.51873,0.46729,0.42006,0.37641,0.33582,0.29789,0.26227,0.2287,0.19697,0.16691,0.13843,0.11147,0.086002,0.062057,0.039709,0.019078,0.00032787,-0.01633,-0.030649,-0.042355,-0.051175,-0.056863,-0.059249,-0.058292,-0.05413,-0.047124,-0.037857,-0.027106,-0.01575,-0.0046646,0.0053957,0.013881,0.02049,0.025173,0.028086,0.029533,0.029881,0.029489,0.028646,0.027523,0.02615,0.024421,0.02211,0.018917,0.014515,0.0086147,0.0010308,-0.0082526,-0.019017,-0.030759,-0.042661,-0.053607,-0.062253,-0.067167,-0.067031,-0.060862,-0.048234,-0.029485,-0.0059386,0.019834,0.043802,0.060626,0.064692,0.052134,0.022879,-0.019038,-0.067339,-0.11608,-0.16117,-0.20058,-0.23376,-0.26101,-0.283,-0.30051,-0.31428,-0.325,-0.33329,-0.33969,-0.34473,-0.34891,-0.35274,-0.35672,-0.36141,-0.36738,-0.37526,-0.38569,-0.39936,-0.41699,-0.43926,-0.46682,-0.50026,-0.53999,-0.58619,-0.63866,-0.69668,-0.75875,-0.82236,-0.88361,-0.93706,-0.97556,-0.99044,-0.97213,-0.91126,-0.80037,-0.6359,-0.42017,-0.16247,0.12162,0.41279,0.69185,0.94328,1.1573,1.3302,1.4628,1.5592,1.6247,1.6649,1.6847,1.6886,1.6798,1.6608,1.6336,1.5993,1.5584,1.5113,1.4577,1.3972,1.3289,1.2518,1.1647,1.066,0.95436,0.82805,0.68559,0.52577,0.3479,0.15216,-0.060021,-0.2856,-0.51965,-0.75531,-0.9841,-1.1967,-1.384,-1.538,-1.6532,-1.726,-1.7553,-1.7416,-1.6857,-1.5889,-1.4514,-1.2731,-1.053,-0.79,-0.48384,-0.13649,0.24596,0.6514,1.0608,1.4494,1.7913,2.0649,2.2588,2.373,2.4173,2.4072,2.3593,2.2889,2.2081,2.1257,2.0475,1.9765,1.9138,1.8587,1.8094,1.7637,1.7186,1.6712,1.6187,1.5582,1.4872,1.4033,1.3044,1.1885,1.0541,0.90016,0.72668,0.53499,0.3286,0.11408,-0.098036,-0.29266,-0.4503,-0.54839,-0.56407,-0.47812,-0.27916,0.032762,0.44393,0.92668,1.4413,1.9408,2.3788,2.7195,2.945,3.0574,3.0744,3.0207,2.9207,2.7944,2.6556,2.5136,2.3734,2.2375,2.1071,1.982,1.862,1.7462,1.6342,1.5255,1.4199,1.3177,1.2199,1.1281,1.0448,0.97378,0.92019,0.89055,0.8926,0.93441,1.0227,1.1601,1.3427,1.558,1.7865,2.0062,2.1984,2.3512,2.4612,2.5307,2.5657,2.5734,2.5604,2.5323,2.4936,2.4475,2.3964,2.3419,2.2847,2.2253,2.1637,2.0995,2.0323,1.9613,1.8855,1.8042,1.7162,1.6209,1.5174,1.4051,1.2837,1.1531,1.0133,0.86491,0.70873,0.54588,0.37777,0.20609,0.032694,-0.14044,-0.31133,-0.47803,-0.63878,-0.79206,-0.93661,-1.0715,-1.1963,-1.3106,-1.4145,-1.5083,-1.5925,-1.6676,-1.7344,-1.7936,-1.8459,-1.8919,-1.9324,-1.9679,-1.999,-2.026,-2.0494,-2.0694,-2.0865,-2.1007,-2.1123,-2.1214,-2.1281,-2.1325,-2.1347,-2.1348,-2.1326,-2.1282,-2.1217,-2.1128,-2.1015,-2.0878,-2.0713,-2.0519,-2.0294,-2.0033,-1.9734,-1.9392,-1.9002,-1.856,-1.8058,-1.7491,-1.6853,-1.6136,-1.5336,-1.4446,-1.3462,-1.2379,-1.1196,-0.99129,-0.85323,-0.70592,-0.55019,-0.38714,-0.21821,-0.045075,0.13034,0.30595,0.47958,0.64903,0.81223,0.96725,1.1124,1.2464,1.3681,1.477,1.5726,1.6552,1.7249,1.7824,1.8282,1.8634,1.8888,1.9052,1.9137,1.9151,1.9102,1.8998,1.8845,1.865,1.8417,1.8152,1.786,1.7544,1.7209,1.6857,1.6492,1.6119,1.5738,1.5355,1.497,1.4587,1.4208,1.3834,1.3466,1.3106,1.2753,1.2408,1.2071,1.174,1.1415,1.1095,1.0778,1.0463,1.0148,0.98328,0.95143,0.91913,0.88624,0.85258,0.81801,0.78238,0.74554,0.70736,0.66772,0.62648,0.58354,0.5388,0.49216,0.44355,0.3929,0.34015,0.28527,0.22824,0.16905,0.10771,0.044271,-0.021225,-0.088695,-0.15804,-0.22913,-0.30181,-0.37592,-0.45126,-0.52759,-0.60468,-0.68225,-0.76002,-0.83768,-0.91492,-0.9914,-1.0668,-1.1407,-1.2129,-1.283,-1.3506,-1.4155,-1.4774,-1.5359,-1.5909,-1.6422,-1.6895,-1.7327,-1.7717,-1.8064,-1.8367,-1.8626,-1.8841,-1.9011,-1.9137,-1.922,-1.9258,-1.9253,-1.9204,-1.9111,-1.8973,-1.8791,-1.8563,-1.8287,-1.7963,-1.7588,-1.716,-1.6677,-1.6136,-1.5534,-1.4869,-1.4137,-1.3336,-1.2464,-1.1518,-1.0498,-0.94035,-0.82346,-0.69934,-0.56832,-0.43088,-0.28767,-0.13948,0.012683,0.1677,0.32427,0.48102,0.63646,0.78906,0.93733,1.0798,1.2151,1.3421,1.4598,1.5674,1.6644,1.7504,1.8255,1.8898,1.9437,1.9876,2.0221,2.0479,2.0657,2.0762,2.08,2.0778,2.0702,2.0576,2.0404,2.0192,1.994,1.9653,1.9333,1.8982,1.86,1.8191,1.7756,1.7295,1.681,1.6304,1.5776,1.5229,1.4663,1.4079,1.348,1.2864,1.2234,1.1589,1.093,1.0257,0.95694,0.88679,0.8152,0.74214,0.6676,0.59153,0.51392,0.43476,0.35404,0.27177,0.18798,0.10271,0.016024,-0.071977,-0.16118,-0.25145,-0.34262,-0.43449,-0.52685,-0.61945,-0.71203,-0.80429,-0.89593,-0.98662,-1.076,-1.1638,-1.2497,-1.3332,-1.4141,-1.4921,-1.5669,-1.6381,-1.7056,-1.7691,-1.8284,-1.8835,-1.9342,-1.9804,-2.0222,-2.0595,-2.0924,-2.121,-2.1453,-2.1655,-2.1817,-2.1942,-2.203,-2.2083,-2.2102,-2.209,-2.2047,-2.1974,-2.1873,-2.1744,-2.1586,-2.1401,-2.1187,-2.0944,-2.067,-2.0363,-2.0022,-1.9643,-1.9225,-1.8763,-1.8254,-1.7695,-1.7081,-1.641,-1.5677,-1.4879,-1.4013,-1.3078,-1.2072,-1.0994,-0.98456,-0.86291,-0.73482,-0.60086,-0.46174,-0.31836,-0.17178,-0.023178,0.12611,0.27469,0.42112,0.56394,0.70175,0.83326,0.95729,1.0728,1.1791,1.2754,1.3615,1.4372,1.5024,1.5574,1.6025,1.6381,1.6647,1.6829,1.6931,1.696,1.6922,1.6821,1.6662,1.645,1.619,1.5884,1.5537,1.5152,1.4731,1.4279,1.3797,1.3287,1.2753,1.2196,1.1618,1.102,1.0404,0.97714,0.91227,0.84587,0.77799,0.70867,0.63793,0.56579,0.49223,0.41726,0.34088,0.26309,0.1839,0.10333,0.021402,-0.061824,-0.14629,-0.2319,-0.31856,-0.40613,-0.49447,-0.58341,-0.67274,-0.76225,-0.85172,-0.94088,-1.0295,-1.1172,-1.2038,-1.2891,-1.3725,-1.454,-1.5333,-1.6099,-1.6838,-1.7546,-1.8222,-1.8863,-1.9468,-2.0035,-2.0564,-2.1053,-2.1502,-2.1911,-2.2279,-2.2608,-2.2898,-2.315,-2.3364,-2.3543,-2.3687,-2.3799,-2.3879,-2.393,-2.3953,-2.3951,-2.3924,-2.3874,-2.3804,-2.3713,-2.3604,-2.3478,-2.3334,-2.3173,-2.2996,-2.2802,-2.2591,-2.2361,-2.2111,-2.184,-2.1546,-2.1224,-2.0874,-2.0491,-2.0072,-1.9612,-1.9107,-1.8553,-1.7945,-1.7279,-1.6549,-1.5751,-1.4883,-1.394,-1.2921,-1.1825,-1.0652,-0.94048,-0.80869,-0.67046,-0.52663,-0.37825,-0.2266,-0.073136,0.080499,0.23255,0.38121,0.52465,0.66114,0.78905,0.90696,1.0137,1.1084,1.1903,1.2591,1.3148,1.3573,1.3871,1.4046,1.4102,1.4046,1.3883,1.3621,1.3266,1.2823,1.23,1.1703,1.1038,1.0312,0.95317,0.87037,0.78352,0.69332,0.60047,0.50565,0.40947,0.31254,0.21536,0.11837,0.021942,-0.073653,-0.16821,-0.2616,-0.35376,-0.44466,-0.53432,-0.62279,-0.71013,-0.79638,-0.88161,-0.96585,-1.0491,-1.1314,-1.2126,-1.2928,-1.3718,-1.4496,-1.5259,-1.6007,-1.6738,-1.745,-1.8141,-1.8811,-1.9456,-2.0075,-2.0668,-2.1232,-2.1766,-2.2269,-2.2741,-2.318,-2.3586,-2.396,-2.4301,-2.4609,-2.4884,-2.5128,-2.534,-2.5522,-2.5674,-2.5798,-2.5894,-2.5964,-2.6009,-2.603,-2.6029,-2.6007,-2.5966,-2.5907,-2.5831,-2.5741,-2.5636,-2.552,-2.5393,-2.5257,-2.5112,-2.4961,-2.4803,-2.4641,-2.4475,-2.4305,-2.4133,-2.3958,-2.3781,-2.3601,-2.3419,-2.3233,-2.3043,-2.2847,-2.2644,-2.2432,-2.2209,-2.1972,-2.1718,-2.1445,-2.1147,-2.0822,-2.0464,-2.007,-1.9633,-1.9149,-1.8612,-1.8017,-1.7359,-1.6633,-1.5834,-1.4958,-1.4003,-1.2967,-1.185,-1.0653,-0.93819,-0.80418,-0.66423,-0.51952,-0.37154,-0.22201,-0.072884,0.073733,0.21563,0.3506,0.4765,0.59136,0.69345,0.78133,0.85386,0.91025,0.95001,0.97295,0.9791,0.96868,0.94209,0.89982,0.84249,0.77078,0.6855,0.58751,0.47784,0.35762,0.22811,0.090721,-0.053004,-0.20143,-0.35285,-0.50554,-0.65783,-0.80814,-0.95502,-1.0973,-1.2339,-1.3641,-1.4875,-1.6036,-1.7126,-1.8145,-1.9094,-1.9978,-2.0799,-2.1561,-2.2268,-2.2922,-2.3527,-2.4084,-2.4596,-2.5062,-2.5484,-2.5862,-2.6197,-2.6487,-2.6734,-2.6936,-2.7095,-2.7211,-2.7283,-2.7313,-2.7303,-2.7252,-2.7164,-2.704,-2.6881,-2.6691,-2.6471,-2.6223,-2.5951,-2.5656,-2.5341,-2.5007,-2.4658,-2.4295,-2.392,-2.3535,-2.3142,-2.2743,-2.2339,-2.1932,-2.1523,-2.1114,-2.0707,-2.0302,-1.9902,-1.9507,-1.912,-1.8741,-1.8372,-1.8014,-1.7669,-1.7337,-1.7021,-1.6722,-1.644,-1.6178,-1.5936,-1.5716,-1.5519,-1.5347,-1.52,-1.508,-1.4988,-1.4925,-1.4892,-1.489,-1.492,-1.4981,-1.5075,-1.5201,-1.5358,-1.5544,-1.5758,-1.5996,-1.6255,-1.6529,-1.6812,-1.7095,-1.737,-1.7625,-1.7847,-1.8022,-1.8134,-1.8166,-1.81,-1.7916,-1.7597,-1.7124,-1.6482,-1.5658,-1.4642,-1.3429,-1.2023,-1.0433,-0.8675,-0.6775,-0.47658,-0.26873,-0.058413,0.14961,0.35058,0.54001,0.71393,0.86909,1.0031,1.1143,1.202,1.266,1.3068,1.325,1.3216,1.2975,1.2535,1.1903,1.1084,1.0081,0.88959,0.75309,0.59882,0.4272,0.23896,0.035335,-0.18187,-0.41016,-0.64634,-0.88655,-1.1264,-1.3613,-1.5866,-1.7981,-1.9919,-2.1655,-2.3168,-2.4452,-2.5508,-2.6345,-2.6977,-2.7424,-2.7704,-2.7839,-2.7848,-2.7746,-2.7548,-2.7267,-2.6911,-2.6488,-2.6004,-2.5462,-2.4866,-2.4219,-2.3524,-2.2782,-2.1998,-2.1175,-2.0316,-1.9426,-1.851,-1.7573,-1.6621,-1.5658,-1.469,-1.3723,-1.2761,-1.1808,-1.087,-0.99477,-0.90453,-0.81646,-0.73071,-0.64737,-0.56649,-0.48808,-0.41209,-0.33848,-0.26714,-0.19799,-0.13092,-0.06581,-0.0025581,0.058937,0.11876,0.177,0.23369,0.28886,0.34251,0.3946,0.44506,0.49375,0.54052,0.58512,0.6273,0.66671,0.703,0.73577,0.76461,0.78917,0.80915,0.82439,0.83493,0.84104,0.84331,0.84262,0.84009,0.83705,0.83486,0.83479,0.83797,0.84528,0.85735,0.87454,0.89699,0.92462,0.95718,0.99427,1.0354,1.0799,1.1271,1.1762,1.2266,1.2775,1.328,1.3775,1.4253,1.4708,1.5134,1.5528,1.5885,1.6202,1.6479,1.6712,1.69,1.7044,1.7142,1.7193,1.7198,1.7156,1.7067,1.6929,1.6743,1.6508,1.6223,1.589,1.5507,1.5078,1.4602,1.4082,1.3521,1.2922,1.2291,1.1631,1.0948,1.0247,0.95343,0.8815,0.80943,0.73769,0.66673,0.59689,0.52849,0.46174,0.39683,0.33389,0.273,0.21423,0.15762,0.10321,0.051056,0.0012254,-0.04619,-0.091067,-0.13324,-0.17251,-0.20863,-0.24129,-0.27017,-0.29486,-0.31495,-0.32996,-0.33939,-0.34272,-0.33942,-0.32894,-0.31077,-0.28441,-0.24943,-0.20547,-0.15225,-0.089675,-0.017835,0.062897,0.15176,0.24747,0.34806,0.45071,0.55154,0.64558,0.72679,0.7884,0.82347,0.82581,0.79088,0.71656,0.60336,0.45406,0.27284,0.064288,-0.16732,-0.4182,-0.68462,-0.96195,-1.2435,-1.5197,-1.7777,-2.003,-2.1821,-2.3066,-2.3756,-2.3958,-2.3786,-2.3362,-2.2794,-2.2159,-2.1508,-2.0872,-2.027,-1.9709,-1.9195,-1.8727,-1.8306,-1.7929,-1.7596,-1.7303,-1.7049,-1.6831,-1.6647,-1.6495,-1.6372,-1.6276,-1.6206,-1.6157,-1.6129,-1.6117,-1.612,-1.6134,-1.6156,-1.6181,-1.6207,-1.6229,-1.6241,-1.6239,-1.6218,-1.6172,-1.6094,-1.5979,-1.5819,-1.5607
